Customer ID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,Segment
12834.0,311,1,312.38,2,1,2,212,Lost Customers
12835.0,368,41,6043.31,2,5,5,255,Loyal Customers
12836.0,31,15,6585.62,4,5,5,455,Loyal Customers
12837.0,175,2,688.41,3,2,3,323,Lost Customers
12838.0,183,10,3398.48,3,5,5,355,Loyal Customers
12839.0,13,25,9319.34,5,5,5,555,Champions
12840.0,66,7,4041.9700000000003,4,4,5,445,Loyal Customers
12841.0,5,38,7389.67,5,5,5,555,Champions
12842.0,72,4,1917.99,4,3,4,434,Potential Loyalists
12843.0,67,30,6588.41,4,5,5,455,Loyal Customers
12844.0,61,4,648.6,4,3,3,433,Potential Loyalists
12845.0,269,4,354.09000000000003,2,3,2,232,At Risk
12846.0,684,1,15.58,1,1,1,111,Lost Customers
12847.0,24,2,1636.8999999999999,5,2,4,524,Potential Loyalists
12848.0,677,1,208.0,1,1,1,111,Lost Customers
12849.0,122,6,3090.56,3,4,5,345,Loyal Customers
12850.0,447,1,330.0,1,1,2,112,Lost Customers
12851.0,246,2,284.13,2,2,1,221,Lost Customers
12852.0,296,1,311.55,2,1,2,212,Lost Customers
12853.0,136,11,3907.5,3,5,5,355,Loyal Customers
12854.0,7,7,2994.02,5,4,5,545,Champions
12855.0,426,4,650.94,1,3,3,133,At Risk
12856.0,20,6,2179.93,5,4,4,544,Champions
12857.0,70,6,3688.0,4,4,5,445,Loyal Customers
12858.0,385,1,177.92,2,1,1,211,Lost Customers
12859.0,520,1,575.1,1,1,2,112,Lost Customers
12860.0,695,1,55.47,1,1,1,111,Lost Customers
12861.0,621,1,68.25,1,1,1,111,Lost Customers
12862.0,427,2,1008.32,1,2,3,123,Lost Customers
12863.0,54,6,2792.55,4,4,4,444,Loyal Customers
12864.0,140,2,299.57,3,2,2,322,Lost Customers
12865.0,28,4,3323.4700000000003,4,3,5,435,Potential Loyalists
12866.0,342,3,1227.35,2,3,3,233,At Risk
12867.0,28,13,7913.29,4,5,5,455,Loyal Customers
12868.0,10,8,2247.06,5,4,4,544,Champions
12869.0,683,1,337.66999999999996,1,1,2,112,Lost Customers
12870.0,377,3,1676.95,2,3,4,234,At Risk
12871.0,86,3,744.02,3,3,3,333,Lost Customers
12872.0,328,12,3685.4900000000002,2,5,5,255,Loyal Customers
12873.0,311,3,2027.3,2,3,4,234,At Risk
12874.0,387,2,948.42,2,2,3,223,Lost Customers
12875.0,145,5,1356.9900000000002,3,4,4,344,Loyal Customers
12876.0,59,4,4081.79,4,3,5,435,Potential Loyalists
12877.0,26,19,2855.51,4,5,4,454,Loyal Customers
12878.0,238,2,854.99,2,2,3,223,Lost Customers
12879.0,46,3,573.22,4,3,2,432,Potential Loyalists
12880.0,383,2,640.13,2,2,3,223,Lost Customers
12881.0,99,1,298.0,3,1,2,312,Lost Customers
12882.0,11,2,1463.04,5,2,4,524,Potential Loyalists
12883.0,26,4,703.47,4,3,3,433,Potential Loyalists
12884.0,2,1,309.05,5,1,2,512,Lost Customers
12885.0,125,3,1175.22,3,3,3,333,Lost Customers
12886.0,250,2,1378.4,2,2,4,224,Lost Customers
12887.0,385,1,222.4,2,1,1,211,Lost Customers
12888.0,97,2,354.12,3,2,2,322,Lost Customers
12889.0,383,4,385.46000000000004,2,3,2,232,At Risk
12890.0,25,2,717.27,4,2,3,423,Potential Loyalists
12891.0,158,11,840.5,3,5,3,353,Loyal Customers
12892.0,487,1,263.38,1,1,1,111,Lost Customers
12893.0,91,1,188.14,3,1,1,311,Lost Customers
12894.0,577,1,157.35,1,1,1,111,Lost Customers
12895.0,44,2,372.8,4,2,2,422,Potential Loyalists
12897.0,39,4,514.25,4,3,2,432,Potential Loyalists
12898.0,661,2,310.96,1,2,2,122,Lost Customers
12899.0,415,1,366.4,2,1,2,212,Lost Customers
12900.0,424,1,340.33000000000004,1,1,2,112,Lost Customers
12901.0,12,28,17654.54,5,5,5,555,Champions
12902.0,266,1,138.68,2,1,1,211,Lost Customers
12903.0,519,1,833.5300000000001,1,1,3,113,Lost Customers
12904.0,20,2,509.58,5,2,2,522,Potential Loyalists
12905.0,371,2,1018.42,2,2,3,223,Lost Customers
12906.0,13,5,2919.81,5,4,4,544,Champions
12907.0,456,2,508.91,1,2,2,122,Lost Customers
12908.0,178,5,1776.0,3,4,4,344,Loyal Customers
12909.0,41,8,3103.19,4,4,5,445,Loyal Customers
12910.0,7,13,5796.52,5,5,5,555,Champions
12911.0,553,1,1680.47,1,1,4,114,Lost Customers
12912.0,16,4,1474.38,5,3,4,534,Potential Loyalists
12913.0,17,12,6165.76,5,5,5,555,Champions
12914.0,609,1,223.98,1,1,1,111,Lost Customers
12915.0,150,4,1174.75,3,3,3,333,Lost Customers
12916.0,140,7,4654.02,3,4,5,345,Loyal Customers
12917.0,278,6,4359.2,2,4,5,245,Loyal Customers
12918.0,628,1,10953.5,1,1,5,115,Lost Customers
12919.0,3,6,1335.19,5,4,4,544,Champions
12920.0,19,4,488.09000000000003,5,3,2,532,Potential Loyalists
12921.0,11,74,35921.04,5,5,5,555,Champions
12922.0,338,1,405.38,2,1,2,212,Lost Customers
12923.0,184,3,789.87,3,3,3,333,Lost Customers
12924.0,2,12,2469.4,5,5,4,554,Champions
12925.0,76,2,403.59000000000003,3,2,2,322,Lost Customers
12926.0,413,4,1548.46,2,3,4,234,At Risk
12927.0,426,1,197.31,1,1,1,111,Lost Customers
12928.0,7,12,4304.89,5,5,5,555,Champions
12929.0,343,1,117.85,2,1,1,211,Lost Customers
12930.0,80,2,415.8,3,2,2,322,Lost Customers
12931.0,23,57,92347.34,5,5,5,555,Champions
12932.0,435,8,1698.56,1,4,4,144,Loyal Customers
12933.0,26,8,1687.03,4,4,4,444,Loyal Customers
12934.0,1004,1,181.65,1,1,1,111,Lost Customers
12935.0,28,13,3900.08,4,5,5,455,Loyal Customers
12936.0,18,4,1063.9,5,3,3,533,Potential Loyalists
12937.0,17,9,3097.61,5,5,5,555,Champions
12938.0,27,1,114.14,4,1,1,411,Lost Customers
12939.0,38,20,25264.8,4,5,5,455,Loyal Customers
12940.0,56,2,913.54,4,2,3,423,Potential Loyalists
12941.0,726,1,377.49,1,1,2,112,Lost Customers
12942.0,133,3,942.65,3,3,3,333,Lost Customers
12943.0,560,2,496.5,1,2,2,122,Lost Customers
12944.0,244,2,604.51,2,2,2,222,Lost Customers
12945.0,290,2,900.11,2,2,3,223,Lost Customers
12946.0,438,1,324.45,1,1,2,112,Lost Customers
12947.0,66,6,1908.03,4,4,4,444,Loyal Customers
12948.0,18,9,2317.43,5,5,4,554,Champions
12949.0,91,22,15526.7,3,5,5,355,Loyal Customers
12950.0,26,2,1483.0,4,2,4,424,Potential Loyalists
12951.0,175,15,3213.7200000000003,3,5,5,355,Loyal Customers
12952.0,45,4,1387.79,4,3,4,434,Potential Loyalists
12953.0,11,2,828.8100000000001,5,2,3,523,Potential Loyalists
12954.0,403,1,162.45,2,1,1,211,Lost Customers
12955.0,18,10,4410.24,5,5,5,555,Champions
12956.0,192,4,521.89,3,3,2,332,Lost Customers
12957.0,11,13,8706.97,5,5,5,555,Champions
12958.0,585,2,539.49,1,2,2,122,Lost Customers
12959.0,367,1,150.95,2,1,1,211,Lost Customers
12960.0,401,4,1322.0700000000002,2,3,4,234,At Risk
12961.0,381,1,211.99,2,1,1,211,Lost Customers
12962.0,115,2,266.39,3,2,1,321,Lost Customers
12963.0,12,12,3601.59,5,5,5,555,Champions
12964.0,438,1,132.24,1,1,1,111,Lost Customers
12965.0,32,1,771.91,4,1,3,413,Lost Customers
12966.0,11,1,160.18,5,1,1,511,Lost Customers
12967.0,359,3,4306.92,2,3,5,235,At Risk
12968.0,114,1,135.95,3,1,1,311,Lost Customers
12969.0,604,1,122.45,1,1,1,111,Lost Customers
12970.0,302,10,1524.97,2,5,4,254,Loyal Customers
12971.0,10,115,15869.99,5,5,5,555,Champions
12972.0,415,4,1161.2,2,3,3,233,At Risk
12973.0,415,1,385.55,2,1,2,212,Lost Customers
12974.0,199,2,408.95,3,2,2,322,Lost Customers
12975.0,438,6,2100.09,1,4,4,144,Loyal Customers
12976.0,6,8,3156.38,5,4,5,545,Champions
12977.0,187,4,517.63,3,3,2,332,Lost Customers
12978.0,387,5,2502.82,2,4,4,244,Loyal Customers
12979.0,790,1,517.7,1,1,2,112,Lost Customers
12980.0,10,21,16245.78,5,5,5,555,Champions
12981.0,61,2,372.21999999999997,4,2,2,422,Potential Loyalists
12982.0,37,8,2744.81,4,4,4,444,Loyal Customers
12983.0,600,1,490.08,1,1,2,112,Lost Customers
12984.0,20,1,97.5,5,1,1,511,Lost Customers
12985.0,30,1,754.38,4,1,3,413,Lost Customers
12986.0,495,10,2729.84,1,5,4,154,Loyal Customers
12987.0,75,5,1312.21,3,4,4,344,Loyal Customers
12988.0,294,1,535.32,2,1,2,212,Lost Customers
12989.0,2,32,13490.55,5,5,5,555,Champions
12990.0,122,7,955.5,3,4,3,343,Loyal Customers
12991.0,25,3,764.82,4,3,3,433,Potential Loyalists
12992.0,727,1,93.35,1,1,1,111,Lost Customers
12993.0,25,8,1259.63,4,4,4,444,Loyal Customers
12994.0,33,2,645.47,4,2,3,423,Potential Loyalists
12995.0,87,1,211.32,3,1,1,311,Lost Customers
12996.0,377,1,355.5,2,1,2,212,Lost Customers
12997.0,2,8,2110.91,5,4,4,544,Champions
12998.0,494,3,920.08,1,3,3,133,At Risk
12999.0,129,3,455.88,3,3,2,332,Lost Customers
13000.0,108,4,1032.5,3,3,3,333,Lost Customers
13001.0,24,32,23581.09,5,5,5,555,Champions
13002.0,320,3,414.13,2,3,2,232,At Risk
13003.0,34,3,149.05,4,3,1,431,Potential Loyalists
13004.0,13,36,11650.85,5,5,5,555,Champions
13005.0,160,4,999.68,3,3,3,333,Lost Customers
13006.0,58,1,81.57,4,1,1,411,Lost Customers
13007.0,462,1,175.25,1,1,1,111,Lost Customers
13008.0,325,3,612.13,2,3,2,232,At Risk
13009.0,588,1,234.0,1,1,1,111,Lost Customers
13010.0,376,2,330.12,2,2,2,222,Lost Customers
13011.0,666,1,101.10000000000001,1,1,1,111,Lost Customers
13012.0,11,11,2972.83,5,5,5,555,Champions
13013.0,23,28,12330.67,5,5,5,555,Champions
13014.0,12,11,5381.08,5,5,5,555,Champions
13015.0,55,11,6586.42,4,5,5,455,Loyal Customers
13016.0,75,3,789.89,3,3,3,333,Lost Customers
13017.0,302,1,204.0,2,1,1,211,Lost Customers
13018.0,18,35,9763.16,5,5,5,555,Champions
13019.0,381,6,1229.95,2,4,3,243,Loyal Customers
13020.0,564,2,618.96,1,2,3,123,Lost Customers
13021.0,27,16,4581.81,4,5,5,455,Loyal Customers
13022.0,549,1,65.3,1,1,1,111,Lost Customers
13023.0,184,3,1449.03,3,3,4,334,Lost Customers
13024.0,472,2,555.87,1,2,2,122,Lost Customers
13025.0,851,1,323.39,1,1,2,112,Lost Customers
13026.0,99,8,1532.56,3,4,4,344,Loyal Customers
13027.0,115,19,17335.2,3,5,5,355,Loyal Customers
13028.0,24,2,661.3199999999999,5,2,3,523,Potential Loyalists
13029.0,91,5,1927.3,3,4,4,344,Loyal Customers
13030.0,13,2,1227.22,5,2,3,523,Potential Loyalists
13031.0,409,5,3419.27,2,4,5,245,Loyal Customers
13032.0,54,9,2843.55,4,5,4,454,Loyal Customers
13033.0,359,2,220.55,2,2,1,221,Lost Customers
13034.0,56,3,922.68,4,3,3,433,Potential Loyalists
13035.0,75,3,1364.2,3,3,4,334,Lost Customers
13036.0,686,1,307.1,1,1,2,112,Lost Customers
13037.0,140,12,3914.9500000000003,3,5,5,355,Loyal Customers
13038.0,82,3,908.46,3,3,3,333,Lost Customers
13039.0,607,4,1010.73,1,3,3,133,At Risk
13040.0,183,2,676.99,3,2,3,323,Lost Customers
13041.0,452,4,799.13,1,3,3,133,At Risk
13042.0,600,3,1556.54,1,3,4,134,At Risk
13043.0,38,1,516.42,4,1,2,412,Lost Customers
13044.0,293,11,4853.9,2,5,5,255,Loyal Customers
13045.0,336,3,808.9200000000001,2,3,3,233,At Risk
13046.0,91,3,949.25,3,3,3,333,Lost Customers
13047.0,58,24,8795.16,4,5,5,455,Loyal Customers
13048.0,16,9,4084.21,5,5,5,555,Champions
13049.0,184,4,1408.24,3,3,4,334,Lost Customers
13050.0,16,35,12344.53,5,5,5,555,Champions
13051.0,432,2,155.8,1,2,1,121,Lost Customers
13052.0,36,7,3168.53,4,4,5,445,Loyal Customers
13053.0,623,1,127.65,1,1,1,111,Lost Customers
13055.0,67,4,2321.11,4,3,4,434,Potential Loyalists
13056.0,553,1,209.48,1,1,1,111,Lost Customers
13057.0,532,3,722.09,1,3,3,133,At Risk
13058.0,1,3,271.40000000000003,5,3,1,531,Potential Loyalists
13059.0,251,10,2303.17,2,5,4,254,Loyal Customers
13060.0,255,1,307.53000000000003,2,1,2,212,Lost Customers
13061.0,74,1,248.61,3,1,1,311,Lost Customers
13062.0,339,1,346.98,2,1,2,212,Lost Customers
13063.0,482,1,188.4,1,1,1,111,Lost Customers
13064.0,2,6,1680.74,5,4,4,544,Champions
13065.0,365,5,1260.91,2,4,4,244,Loyal Customers
13066.0,26,2,470.8,4,2,2,422,Potential Loyalists
13067.0,84,3,508.51,3,3,2,332,Lost Customers
13068.0,12,2,344.0,5,2,2,522,Potential Loyalists
13069.0,3,37,9402.89,5,5,5,555,Champions
13070.0,194,4,751.7,3,3,3,333,Lost Customers
13071.0,555,1,129.22,1,1,1,111,Lost Customers
13072.0,268,1,177.15,2,1,1,211,Lost Customers
13073.0,413,2,418.08,2,2,2,222,Lost Customers
13074.0,513,4,1378.74,1,3,4,134,At Risk
13075.0,306,1,919.61,2,1,3,213,Lost Customers
13076.0,489,1,135.4,1,1,1,111,Lost Customers
13077.0,292,10,2912.84,2,5,4,254,Loyal Customers
13078.0,1,56,28693.37,5,5,5,555,Champions
13079.0,23,5,389.18,5,4,2,542,Champions
13080.0,181,4,280.73,3,3,1,331,Lost Customers
13081.0,13,28,59205.15,5,5,5,555,Champions
13082.0,178,21,7335.75,3,5,5,355,Loyal Customers
13083.0,77,2,284.07,3,2,1,321,Lost Customers
13084.0,582,1,122.39999999999999,1,1,1,111,Lost Customers
13085.0,218,8,2433.28,2,4,4,244,Loyal Customers
13086.0,384,1,439.33000000000004,2,1,2,212,Lost Customers
13087.0,728,1,313.64,1,1,2,112,Lost Customers
13088.0,419,1,236.11,1,1,1,111,Lost Customers
13089.0,7,201,112670.58,5,5,5,555,Champions
13090.0,21,24,14103.09,5,5,5,555,Champions
13091.0,30,3,2321.82,4,3,4,434,Potential Loyalists
13092.0,6,12,2140.28,5,5,4,554,Champions
13093.0,99,55,54943.65,3,5,5,355,Loyal Customers
13094.0,23,13,2433.1200000000003,5,5,4,554,Champions
13095.0,72,1,74.39999999999999,4,1,1,411,Lost Customers
13096.0,426,1,419.7000000000001,1,1,2,112,Lost Customers
13097.0,79,28,13389.22,3,5,5,355,Loyal Customers
13098.0,11,25,26516.68,5,5,5,555,Champions
13099.0,335,1,207.36,2,1,1,211,Lost Customers
13101.0,236,4,695.4,2,3,3,233,At Risk
13102.0,25,36,11502.85,4,5,5,455,Loyal Customers
13103.0,41,3,709.64,4,3,3,433,Potential Loyalists
13104.0,48,8,1369.62,4,4,4,444,Loyal Customers
13105.0,438,1,72.0,1,1,1,111,Lost Customers
13106.0,135,2,603.46,3,2,2,322,Lost Customers
13107.0,46,9,5253.07,4,5,5,455,Loyal Customers
13108.0,437,2,1098.52,1,2,3,123,Lost Customers
13109.0,31,3,1134.03,4,3,3,433,Potential Loyalists
13110.0,55,12,2957.4700000000003,4,5,5,455,Loyal Customers
13111.0,720,1,321.88000000000005,1,1,2,112,Lost Customers
13112.0,543,1,20.599999999999998,1,1,1,111,Lost Customers
13113.0,6,36,18286.53,5,5,5,555,Champions
13114.0,820,1,234.38,1,1,1,111,Lost Customers
13115.0,1,10,5494.7,5,5,5,555,Champions
13116.0,140,1,501.14,3,1,2,312,Lost Customers
13117.0,23,18,2643.81,5,5,4,554,Champions
13118.0,21,9,2415.41,5,5,4,554,Champions
13119.0,465,1,134.9,1,1,1,111,Lost Customers
13120.0,240,1,30.6,2,1,1,211,Lost Customers
13121.0,271,1,283.73,2,1,1,211,Lost Customers
13122.0,185,2,922.39,3,2,3,323,Lost Customers
13123.0,474,2,506.75,1,2,2,122,Lost Customers
13124.0,32,4,4782.45,4,3,5,435,Potential Loyalists
13125.0,613,1,158.57,1,1,1,111,Lost Customers
13126.0,46,12,3628.81,4,5,5,455,Loyal Customers
13127.0,79,1,259.17,3,1,1,311,Lost Customers
13128.0,633,1,263.5,1,1,1,111,Lost Customers
13129.0,454,2,233.25,1,2,1,121,Lost Customers
13130.0,185,1,64.0,3,1,1,311,Lost Customers
13131.0,25,7,3313.77,4,4,5,445,Loyal Customers
13132.0,263,1,77.3,2,1,1,211,Lost Customers
13133.0,38,3,200.45,4,3,1,431,Potential Loyalists
13134.0,87,6,2475.23,3,4,4,344,Loyal Customers
13135.0,198,2,3371.45,3,2,5,325,Lost Customers
13136.0,36,13,6274.56,4,5,5,455,Loyal Customers
13137.0,12,16,7712.7,5,5,5,555,Champions
13138.0,24,7,1467.24,5,4,4,544,Champions
13139.0,18,8,8202.98,5,4,5,545,Champions
13140.0,110,5,1215.68,3,4,3,343,Loyal Customers
13141.0,86,17,7668.58,3,5,5,355,Loyal Customers
13142.0,21,1,307.09000000000003,5,1,2,512,Lost Customers
13143.0,615,1,405.1,1,1,2,112,Lost Customers
13144.0,40,2,135.35,4,2,1,421,Potential Loyalists
13145.0,41,7,1423.52,4,4,4,444,Loyal Customers
13146.0,28,1,228.91,4,1,1,411,Lost Customers
13147.0,12,4,712.8,5,3,3,533,Potential Loyalists
13148.0,61,26,8621.81,4,5,5,455,Loyal Customers
13149.0,16,4,1676.06,5,3,4,534,Potential Loyalists
13150.0,368,3,449.96999999999997,2,3,2,232,At Risk
13151.0,297,3,2580.7400000000002,2,3,4,234,At Risk
13152.0,419,7,2146.38,1,4,4,144,Loyal Customers
13153.0,243,1,486.22,2,1,2,212,Lost Customers
13154.0,509,3,1624.84,1,3,4,134,At Risk
13155.0,81,6,1750.18,3,4,4,344,Loyal Customers
13156.0,387,3,1586.54,2,3,4,234,At Risk
13157.0,7,9,5687.36,5,5,5,555,Champions
13158.0,3,5,1508.18,5,4,4,544,Champions
13159.0,52,4,1437.85,4,3,4,434,Potential Loyalists
13160.0,24,1,91.8,5,1,1,511,Lost Customers
13161.0,315,2,478.88,2,2,2,222,Lost Customers
13162.0,94,16,9275.49,3,5,5,355,Loyal Customers
13163.0,494,1,17.65,1,1,1,111,Lost Customers
13164.0,435,2,372.2,1,2,2,122,Lost Customers
13165.0,48,3,1451.1599999999999,4,3,4,434,Potential Loyalists
13166.0,342,2,884.18,2,2,3,223,Lost Customers
13167.0,20,5,1125.15,5,4,3,543,Champions
13168.0,201,5,1875.31,3,4,4,344,Loyal Customers
13169.0,154,3,840.08,3,3,3,333,Lost Customers
13170.0,28,1,116.00999999999999,4,1,1,411,Lost Customers
13171.0,23,3,468.41,5,3,2,532,Potential Loyalists
13172.0,609,1,69.6,1,1,1,111,Lost Customers
13173.0,450,10,2451.64,1,5,4,154,Loyal Customers
13174.0,18,12,9494.84,5,5,5,555,Champions
13175.0,554,2,831.45,1,2,3,123,Lost Customers
13176.0,48,1,492.84,4,1,2,412,Lost Customers
13177.0,184,2,512.2,3,2,2,322,Lost Customers
13178.0,28,21,14059.19,4,5,5,455,Loyal Customers
13179.0,620,1,572.3100000000001,1,1,2,112,Lost Customers
13180.0,402,1,86.10000000000001,2,1,1,211,Lost Customers
13181.0,383,1,359.69,2,1,2,212,Lost Customers
13182.0,47,1,121.18,4,1,1,411,Lost Customers
13183.0,88,15,7036.18,3,5,5,355,Loyal Customers
13184.0,16,10,1701.29,5,5,4,554,Champions
13185.0,269,1,71.4,2,1,1,211,Lost Customers
13186.0,41,3,1575.89,4,3,4,434,Potential Loyalists
13187.0,192,4,367.01,3,3,2,332,Lost Customers
13188.0,13,1,114.6,5,1,1,511,Lost Customers
13189.0,20,2,260.68,5,2,1,521,Potential Loyalists
13190.0,546,3,570.66,1,3,2,132,At Risk
13191.0,660,1,164.69,1,1,1,111,Lost Customers
13192.0,207,6,2558.58,2,4,4,244,Loyal Customers
13193.0,92,1,117.88,3,1,1,311,Lost Customers
13194.0,137,2,472.78,3,2,2,322,Lost Customers
13195.0,416,1,172.38,2,1,1,211,Lost Customers
13196.0,13,7,3068.84,5,4,5,545,Champions
13197.0,463,1,373.01000000000005,1,1,2,112,Lost Customers
13198.0,12,8,4974.2300000000005,5,4,5,545,Champions
13199.0,12,66,16130.85,5,5,5,555,Champions
13200.0,21,4,870.09,5,3,3,533,Potential Loyalists
13201.0,491,4,1240.61,1,3,4,134,At Risk
13202.0,426,7,1580.3,1,4,4,144,Loyal Customers
13203.0,11,10,2648.25,5,5,4,554,Champions
13204.0,851,1,966.6600000000001,1,1,3,113,Lost Customers
13205.0,445,1,2803.2,1,1,4,114,Lost Customers
13206.0,401,13,8377.32,2,5,5,255,Loyal Customers
13207.0,4,4,535.86,5,3,2,532,Potential Loyalists
13208.0,1,9,1988.5,5,5,4,554,Champions
13209.0,91,13,8509.51,3,5,5,355,Loyal Customers
13210.0,155,1,353.48,3,1,2,312,Lost Customers
13211.0,12,10,2729.32,5,5,4,554,Champions
13212.0,21,3,788.08,5,3,3,533,Potential Loyalists
13213.0,58,11,3851.52,4,5,5,455,Loyal Customers
13214.0,368,7,3264.23,2,4,5,245,Loyal Customers
13215.0,667,1,81.6,1,1,1,111,Lost Customers
13216.0,269,1,333.74,2,1,2,212,Lost Customers
13217.0,94,4,666.48,3,3,3,333,Lost Customers
13218.0,247,1,62.64,2,1,1,211,Lost Customers
13219.0,620,1,76.23,1,1,1,111,Lost Customers
13220.0,80,5,1336.0900000000001,3,4,4,344,Loyal Customers
13221.0,242,2,847.41,2,2,3,223,Lost Customers
13222.0,401,1,88.5,2,1,1,211,Lost Customers
13223.0,202,6,969.12,3,4,3,343,Loyal Customers
13224.0,34,2,2155.95,4,2,4,424,Potential Loyalists
13225.0,62,15,14896.87,4,5,5,455,Loyal Customers
13226.0,38,2,312.46,4,2,2,422,Potential Loyalists
13227.0,203,1,257.7,3,1,1,311,Lost Customers
13228.0,83,1,358.0,3,1,2,312,Lost Customers
13229.0,227,1,160.95,2,1,1,211,Lost Customers
13230.0,60,29,5963.52,4,5,5,455,Loyal Customers
13232.0,5,7,1357.6,5,4,4,544,Champions
13233.0,76,4,1176.46,3,3,3,333,Lost Customers
13234.0,588,2,356.95,1,2,2,122,Lost Customers
13235.0,36,1,1031.07,4,1,3,413,Lost Customers
13236.0,26,2,744.85,4,2,3,423,Potential Loyalists
13237.0,389,1,643.0,2,1,3,213,Lost Customers
13238.0,19,6,1006.63,5,4,3,543,Champions
13239.0,263,5,1594.69,2,4,4,244,Loyal Customers
13240.0,175,8,1738.52,3,4,4,344,Loyal Customers
13241.0,413,1,115.58,2,1,1,211,Lost Customers
13242.0,67,7,699.4,4,4,3,443,Loyal Customers
13243.0,205,5,1278.04,3,4,4,344,Loyal Customers
13244.0,124,1,121.74000000000001,3,1,1,311,Lost Customers
13245.0,52,2,989.22,4,2,3,423,Potential Loyalists
13246.0,20,11,3387.43,5,5,5,555,Champions
13247.0,19,4,501.12,5,3,2,532,Potential Loyalists
13248.0,156,2,465.68,3,2,2,322,Lost Customers
13249.0,124,9,1608.9299999999998,3,5,4,354,Loyal Customers
13250.0,504,2,256.04,1,2,1,121,Lost Customers
13251.0,668,1,252.68,1,1,1,111,Lost Customers
13252.0,426,2,399.3,1,2,2,122,Lost Customers
13253.0,187,4,2951.11,3,3,5,335,Lost Customers
13254.0,378,1,51.41,2,1,1,211,Lost Customers
13255.0,11,3,904.46,5,3,3,533,Potential Loyalists
13257.0,438,1,149.75,1,1,1,111,Lost Customers
13258.0,13,5,1035.18,5,4,3,543,Champions
13259.0,92,9,1433.38,3,5,4,354,Loyal Customers
13260.0,92,1,557.62,3,1,2,312,Lost Customers
13261.0,270,2,944.1,2,2,3,223,Lost Customers
13262.0,265,3,573.45,2,3,2,232,At Risk
13263.0,6,38,8497.34,5,5,5,555,Champions
13264.0,444,1,722.5600000000001,1,1,3,113,Lost Customers
13265.0,2,5,2107.66,5,4,4,544,Champions
13266.0,13,19,6135.04,5,5,5,555,Champions
13267.0,10,35,9457.06,5,5,5,555,Champions
13268.0,7,11,3214.69,5,5,5,555,Champions
13269.0,2,27,8558.02,5,5,5,555,Champions
13270.0,486,1,1180.0,1,1,3,113,Lost Customers
13271.0,303,1,217.38,2,1,1,211,Lost Customers
13272.0,32,2,276.56,4,2,1,421,Potential Loyalists
13273.0,115,1,138.98,3,1,1,311,Lost Customers
13274.0,411,1,360.85,2,1,2,212,Lost Customers
13275.0,385,2,241.66,2,2,1,221,Lost Customers
13276.0,154,5,1939.26,3,4,4,344,Loyal Customers
13277.0,17,7,523.3,5,4,2,542,Champions
13278.0,42,4,1435.85,4,3,4,434,Potential Loyalists
13279.0,79,1,137.75,3,1,1,311,Lost Customers
13280.0,94,7,2322.63,3,4,4,344,Loyal Customers
13281.0,441,1,350.85,1,1,2,112,Lost Customers
13282.0,20,4,1313.19,5,3,4,534,Potential Loyalists
13283.0,31,4,373.36,4,3,2,432,Potential Loyalists
13284.0,332,1,201.19,2,1,1,211,Lost Customers
13285.0,25,6,3364.59,4,4,5,445,Loyal Customers
13286.0,602,1,734.91,1,1,3,113,Lost Customers
13287.0,605,3,781.59,1,3,3,133,At Risk
13288.0,404,5,927.61,2,4,3,243,Loyal Customers
13289.0,725,1,307.95,1,1,2,112,Lost Customers
13290.0,440,1,208.63,1,1,1,111,Lost Customers
13291.0,157,11,3320.84,3,5,5,355,Loyal Customers
13292.0,286,5,994.51,2,4,3,243,Loyal Customers
13293.0,365,6,1192.94,2,4,3,243,Loyal Customers
13294.0,251,3,1689.53,2,3,4,234,At Risk
13295.0,361,4,1101.97,2,3,3,233,At Risk
13296.0,139,6,792.51,3,4,3,343,Loyal Customers
13297.0,25,7,4368.62,4,4,5,445,Loyal Customers
